"","Country.Region","CRPS","Province.State","Date","Lat","Long","confirmed","recovered","deaths"
"45","Afghanistan","Afghanistan","",2020-03-06,33,65,1,0,0
"46","Afghanistan","Afghanistan","",2020-03-07,33,65,1,0,0
"47","Afghanistan","Afghanistan","",2020-03-08,33,65,4,0,0
"48","Afghanistan","Afghanistan","",2020-03-09,33,65,4,0,0
"49","Afghanistan","Afghanistan","",2020-03-10,33,65,5,0,0
"50","Afghanistan","Afghanistan","",2020-03-11,33,65,7,0,0
"51","Afghanistan","Afghanistan","",2020-03-12,33,65,7,0,0
"52","Afghanistan","Afghanistan","",2020-03-13,33,65,7,0,0
"53","Afghanistan","Afghanistan","",2020-03-14,33,65,11,0,0
"54","Afghanistan","Afghanistan","",2020-03-15,33,65,16,0,0
"55","Afghanistan","Afghanistan","",2020-03-16,33,65,21,1,0
"56","Afghanistan","Afghanistan","",2020-03-17,33,65,22,1,0
"57","Afghanistan","Afghanistan","",2020-03-18,33,65,22,1,0
"58","Afghanistan","Afghanistan","",2020-03-19,33,65,22,1,0
"59","Afghanistan","Afghanistan","",2020-03-20,33,65,24,1,0
"60","Afghanistan","Afghanistan","",2020-03-21,33,65,24,1,0
"61","Afghanistan","Afghanistan","",2020-03-22,33,65,40,1,1
"62","Afghanistan","Afghanistan","",2020-03-23,33,65,40,1,1
"63","Afghanistan","Afghanistan","",2020-03-24,33,65,74,1,1
"64","Afghanistan","Afghanistan","",2020-03-25,33,65,84,2,2
"65","Afghanistan","Afghanistan","",2020-03-26,33,65,94,2,4
"66","Afghanistan","Afghanistan","",2020-03-27,33,65,110,2,4
"67","Afghanistan","Afghanistan","",2020-03-28,33,65,110,2,4
"68","Afghanistan","Afghanistan","",2020-03-29,33,65,120,2,4
"69","Afghanistan","Afghanistan","",2020-03-30,33,65,170,2,4
"70","Afghanistan","Afghanistan","",2020-03-31,33,65,174,5,4
"71","Afghanistan","Afghanistan","",2020-04-01,33,65,237,5,4
"72","Afghanistan","Afghanistan","",2020-04-02,33,65,273,10,6
"73","Afghanistan","Afghanistan","",2020-04-03,33,65,281,10,6
"74","Afghanistan","Afghanistan","",2020-04-04,33,65,299,10,7
"75","Afghanistan","Afghanistan","",2020-04-05,33,65,349,15,7
"76","Afghanistan","Afghanistan","",2020-04-06,33,65,367,18,11
"77","Afghanistan","Afghanistan","",2020-04-07,33,65,423,18,14
"78","Afghanistan","Afghanistan","",2020-04-08,33,65,444,29,14
"79","Afghanistan","Afghanistan","",2020-04-09,33,65,484,32,15
"80","Afghanistan","Afghanistan","",2020-04-10,33,65,521,32,15
"81","Albania","Albania","",2020-01-22,41.1533,20.1683,0,0,0
"82","Albania","Albania","",2020-01-23,41.1533,20.1683,0,0,0
"83","Albania","Albania","",2020-01-24,41.1533,20.1683,0,0,0
"84","Albania","Albania","",2020-01-25,41.1533,20.1683,0,0,0
"85","Albania","Albania","",2020-01-26,41.1533,20.1683,0,0,0
"86","Albania","Albania","",2020-01-27,41.1533,20.1683,0,0,0
"87","Albania","Albania","",2020-01-28,41.1533,20.1683,0,0,0
"88","Albania","Albania","",2020-01-29,41.1533,20.1683,0,0,0
"89","Albania","Albania","",2020-01-30,41.1533,20.1683,0,0,0
"90","Albania","Albania","",2020-01-31,41.1533,20.1683,0,0,0
"91","Albania","Albania","",2020-02-01,41.1533,20.1683,0,0,0
"92","Albania","Albania","",2020-02-02,41.1533,20.1683,0,0,0
"93","Albania","Albania","",2020-02-03,41.1533,20.1683,0,0,0
"94","Albania","Albania","",2020-02-04,41.1533,20.1683,0,0,0
"95","Albania","Albania","",2020-02-05,41.1533,20.1683,0,0,0
"96","Albania","Albania","",2020-02-06,41.1533,20.1683,0,0,0
"97","Albania","Albania","",2020-02-07,41.1533,20.1683,0,0,0
"98","Albania","Albania","",2020-02-08,41.1533,20.1683,0,0,0
"99","Albania","Albania","",2020-02-09,41.1533,20.1683,0,0,0
"100","Albania","Albania","",2020-02-10,41.1533,20.1683,0,0,0
"101","Albania","Albania","",2020-02-11,41.1533,20.1683,0,0,0
"102","Albania","Albania","",2020-02-12,41.1533,20.1683,0,0,0
"103","Albania","Albania","",2020-02-13,41.1533,20.1683,0,0,0
"104","Albania","Albania","",2020-02-14,41.1533,20.1683,0,0,0
"105","Albania","Albania","",2020-02-15,41.1533,20.1683,0,0,0
"106","Albania","Albania","",2020-02-16,41.1533,20.1683,0,0,0
"107","Albania","Albania","",2020-02-17,41.1533,20.1683,0,0,0
"108","Albania","Albania","",2020-02-18,41.1533,20.1683,0,0,0
"109","Albania","Albania","",2020-02-19,41.1533,20.1683,0,0,0
"110","Albania","Albania","",2020-02-20,41.1533,20.1683,0,0,0
"111","Albania","Albania","",2020-02-21,41.1533,20.1683,0,0,0
"112","Albania","Albania","",2020-02-22,41.1533,20.1683,0,0,0
"113","Albania","Albania","",2020-02-23,41.1533,20.1683,0,0,0
"114","Albania","Albania","",2020-02-24,41.1533,20.1683,0,0,0
"115","Albania","Albania","",2020-02-25,41.1533,20.1683,0,0,0
"116","Albania","Albania","",2020-02-26,41.1533,20.1683,0,0,0
"117","Albania","Albania","",2020-02-27,41.1533,20.1683,0,0,0
"118","Albania","Albania","",2020-02-28,41.1533,20.1683,0,0,0
"119","Albania","Albania","",2020-02-29,41.1533,20.1683,0,0,0
"120","Albania","Albania","",2020-03-01,41.1533,20.1683,0,0,0
"121","Albania","Albania","",2020-03-02,41.1533,20.1683,0,0,0
"122","Albania","Albania","",2020-03-03,41.1533,20.1683,0,0,0
"123","Albania","Albania","",2020-03-04,41.1533,20.1683,0,0,0
"124","Albania","Albania","",2020-03-05,41.1533,20.1683,0,0,0
"125","Albania","Albania","",2020-03-06,41.1533,20.1683,0,0,0
"126","Albania","Albania","",2020-03-07,41.1533,20.1683,0,0,0
"127","Albania","Albania","",2020-03-08,41.1533,20.1683,0,0,0
"128","Albania","Albania","",2020-03-09,41.1533,20.1683,2,0,0
"129","Albania","Albania","",2020-03-10,41.1533,20.1683,10,0,0
"130","Albania","Albania","",2020-03-11,41.1533,20.1683,12,0,1
"131","Albania","Albania","",2020-03-12,41.1533,20.1683,23,0,1
"132","Albania","Albania","",2020-03-13,41.1533,20.1683,33,0,1
"133","Albania","Albania","",2020-03-14,41.1533,20.1683,38,0,1
"134","Albania","Albania","",2020-03-15,41.1533,20.1683,42,0,1
"135","Albania","Albania","",2020-03-16,41.1533,20.1683,51,0,1
"136","Albania","Albania","",2020-03-17,41.1533,20.1683,55,0,1
"137","Albania","Albania","",2020-03-18,41.1533,20.1683,59,0,2
"138","Albania","Albania","",2020-03-19,41.1533,20.1683,64,0,2
"139","Albania","Albania","",2020-03-20,41.1533,20.1683,70,0,2
"140","Albania","Albania","",2020-03-21,41.1533,20.1683,76,2,2
"141","Albania","Albania","",2020-03-22,41.1533,20.1683,89,2,2
"142","Albania","Albania","",2020-03-23,41.1533,20.1683,104,2,4
"143","Albania","Albania","",2020-03-24,41.1533,20.1683,123,10,5
"144","Albania","Albania","",2020-03-25,41.1533,20.1683,146,17,5
"145","Albania","Albania","",2020-03-26,41.1533,20.1683,174,17,6
"146","Albania","Albania","",2020-03-27,41.1533,20.1683,186,31,8
"147","Albania","Albania","",2020-03-28,41.1533,20.1683,197,31,10
"148","Albania","Albania","",2020-03-29,41.1533,20.1683,212,33,10
"149","Albania","Albania","",2020-03-30,41.1533,20.1683,223,44,11
"150","Albania","Albania","",2020-03-31,41.1533,20.1683,243,52,15
"151","Albania","Albania","",2020-04-01,41.1533,20.1683,259,67,15
"152","Albania","Albania","",2020-04-02,41.1533,20.1683,277,76,16
"153","Albania","Albania","",2020-04-03,41.1533,20.1683,304,89,17
"154","Albania","Albania","",2020-04-04,41.1533,20.1683,333,99,20
"155","Albania","Albania","",2020-04-05,41.1533,20.1683,361,104,20
"156","Albania","Albania","",2020-04-06,41.1533,20.1683,377,116,21
"157","Albania","Albania","",2020-04-07,41.1533,20.1683,383,131,22
"158","Albania","Albania","",2020-04-08,41.1533,20.1683,400,154,22
"159","Albania","Albania","",2020-04-09,41.1533,20.1683,409,165,23
"160","Albania","Albania","",2020-04-10,41.1533,20.1683,416,182,23
"161","Algeria","Algeria","",2020-01-22,28.0339,1.6596,0,0,0
"162","Algeria","Algeria","",2020-01-23,28.0339,1.6596,0,0,0
"163","Algeria","Algeria","",2020-01-24,28.0339,1.6596,0,0,0
"164","Algeria","Algeria","",2020-01-25,28.0339,1.6596,0,0,0
"165","Algeria","Algeria","",2020-01-26,28.0339,1.6596,0,0,0
"166","Algeria","Algeria","",2020-01-27,28.0339,1.6596,0,0,0
"167","Algeria","Algeria","",2020-01-28,28.0339,1.6596,0,0,0
"168","Algeria","Algeria","",2020-01-29,28.0339,1.6596,0,0,0
"169","Algeria","Algeria","",2020-01-30,28.0339,1.6596,0,0,0
"170","Algeria","Algeria","",2020-01-31,28.0339,1.6596,0,0,0
"171","Algeria","Algeria","",2020-02-01,28.0339,1.6596,0,0,0
"172","Algeria","Algeria","",2020-02-02,28.0339,1.6596,0,0,0
"173","Algeria","Algeria","",2020-02-03,28.0339,1.6596,0,0,0
"174","Algeria","Algeria","",2020-02-04,28.0339,1.6596,0,0,0
"175","Algeria","Algeria","",2020-02-05,28.0339,1.6596,0,0,0
"176","Algeria","Algeria","",2020-02-06,28.0339,1.6596,0,0,0
"177","Algeria","Algeria","",2020-02-07,28.0339,1.6596,0,0,0
"178","Algeria","Algeria","",2020-02-08,28.0339,1.6596,0,0,0
"179","Algeria","Algeria","",2020-02-09,28.0339,1.6596,0,0,0
"180","Algeria","Algeria","",2020-02-10,28.0339,1.6596,0,0,0
"181","Algeria","Algeria","",2020-02-11,28.0339,1.6596,0,0,0
"182","Algeria","Algeria","",2020-02-12,28.0339,1.6596,0,0,0
"183","Algeria","Algeria","",2020-02-13,28.0339,1.6596,0,0,0
"184","Algeria","Algeria","",2020-02-14,28.0339,1.6596,0,0,0
"185","Algeria","Algeria","",2020-02-15,28.0339,1.6596,0,0,0
"186","Algeria","Algeria","",2020-02-16,28.0339,1.6596,0,0,0
"187","Algeria","Algeria","",2020-02-17,28.0339,1.6596,0,0,0
"188","Algeria","Algeria","",2020-02-18,28.0339,1.6596,0,0,0
"189","Algeria","Algeria","",2020-02-19,28.0339,1.6596,0,0,0
"190","Algeria","Algeria","",2020-02-20,28.0339,1.6596,0,0,0
"191","Algeria","Algeria","",2020-02-21,28.0339,1.6596,0,0,0
"192","Algeria","Algeria","",2020-02-22,28.0339,1.6596,0,0,0
"193","Algeria","Algeria","",2020-02-23,28.0339,1.6596,0,0,0
"194","Algeria","Algeria","",2020-02-24,28.0339,1.6596,0,0,0
"195","Algeria","Algeria","",2020-02-25,28.0339,1.6596,1,0,0
"196","Algeria","Algeria","",2020-02-26,28.0339,1.6596,1,0,0
"197","Algeria","Algeria","",2020-02-27,28.0339,1.6596,1,0,0
"198","Algeria","Algeria","",2020-02-28,28.0339,1.6596,1,0,0
"199","Algeria","Algeria","",2020-02-29,28.0339,1.6596,1,0,0
"200","Algeria","Algeria","",2020-03-01,28.0339,1.6596,1,0,0
"201","Algeria","Algeria","",2020-03-02,28.0339,1.6596,3,0,0
"202","Algeria","Algeria","",2020-03-03,28.0339,1.6596,5,0,0
"203","Algeria","Algeria","",2020-03-04,28.0339,1.6596,12,0,0
"204","Algeria","Algeria","",2020-03-05,28.0339,1.6596,12,0,0
"205","Algeria","Algeria","",2020-03-06,28.0339,1.6596,17,0,0
"206","Algeria","Algeria","",2020-03-07,28.0339,1.6596,17,0,0
"207","Algeria","Algeria","",2020-03-08,28.0339,1.6596,19,0,0
"208","Algeria","Algeria","",2020-03-09,28.0339,1.6596,20,0,0
"209","Algeria","Algeria","",2020-03-10,28.0339,1.6596,20,0,0
"210","Algeria","Algeria","",2020-03-11,28.0339,1.6596,20,0,0
"211","Algeria","Algeria","",2020-03-12,28.0339,1.6596,24,8,1
"212","Algeria","Algeria","",2020-03-13,28.0339,1.6596,26,8,2
"213","Algeria","Algeria","",2020-03-14,28.0339,1.6596,37,12,3
"214","Algeria","Algeria","",2020-03-15,28.0339,1.6596,48,12,4
"215","Algeria","Algeria","",2020-03-16,28.0339,1.6596,54,12,4
"216","Algeria","Algeria","",2020-03-17,28.0339,1.6596,60,12,4
"217","Algeria","Algeria","",2020-03-18,28.0339,1.6596,74,12,7
"218","Algeria","Algeria","",2020-03-19,28.0339,1.6596,87,32,9
"219","Algeria","Algeria","",2020-03-20,28.0339,1.6596,90,32,11
"220","Algeria","Algeria","",2020-03-21,28.0339,1.6596,139,32,15
"221","Algeria","Algeria","",2020-03-22,28.0339,1.6596,201,65,17
"222","Algeria","Algeria","",2020-03-23,28.0339,1.6596,230,65,17
"223","Algeria","Algeria","",2020-03-24,28.0339,1.6596,264,24,19
"224","Algeria","Algeria","",2020-03-25,28.0339,1.6596,302,65,21
"225","Algeria","Algeria","",2020-03-26,28.0339,1.6596,367,29,25
"226","Algeria","Algeria","",2020-03-27,28.0339,1.6596,409,29,26
"227","Algeria","Algeria","",2020-03-28,28.0339,1.6596,454,31,29
"228","Algeria","Algeria","",2020-03-29,28.0339,1.6596,511,31,31
"229","Algeria","Algeria","",2020-03-30,28.0339,1.6596,584,37,35
"230","Algeria","Algeria","",2020-03-31,28.0339,1.6596,716,46,44
"231","Algeria","Algeria","",2020-04-01,28.0339,1.6596,847,61,58
"232","Algeria","Algeria","",2020-04-02,28.0339,1.6596,986,61,86
"233","Algeria","Algeria","",2020-04-03,28.0339,1.6596,1171,62,105
"234","Algeria","Algeria","",2020-04-04,28.0339,1.6596,1251,90,130
"235","Algeria","Algeria","",2020-04-05,28.0339,1.6596,1320,90,152
"236","Algeria","Algeria","",2020-04-06,28.0339,1.6596,1423,90,173
"237","Algeria","Algeria","",2020-04-07,28.0339,1.6596,1468,113,193
"238","Algeria","Algeria","",2020-04-08,28.0339,1.6596,1572,237,205
"239","Algeria","Algeria","",2020-04-09,28.0339,1.6596,1666,347,235
"240","Algeria","Algeria","",2020-04-10,28.0339,1.6596,1761,405,256
"241","Andorra","Andorra","",2020-01-22,42.5063,1.5218,0,0,0
"242","Andorra","Andorra","",2020-01-23,42.5063,1.5218,0,0,0
"243","Andorra","Andorra","",2020-01-24,42.5063,1.5218,0,0,0
"244","Andorra","Andorra","",2020-01-25,42.5063,1.5218,0,0,0
"245","Andorra","Andorra","",2020-01-26,42.5063,1.5218,0,0,0
"246","Andorra","Andorra","",2020-01-27,42.5063,1.5218,0,0,0
"247","Andorra","Andorra","",2020-01-28,42.5063,1.5218,0,0,0
"248","Andorra","Andorra","",2020-01-29,42.5063,1.5218,0,0,0
"249","Andorra","Andorra","",2020-01-30,42.5063,1.5218,0,0,0
"250","Andorra","Andorra","",2020-01-31,42.5063,1.5218,0,0,0
"251","Andorra","Andorra","",2020-02-01,42.5063,1.5218,0,0,0
"252","Andorra","Andorra","",2020-02-02,42.5063,1.5218,0,0,0
"253","Andorra","Andorra","",2020-02-03,42.5063,1.5218,0,0,0
"254","Andorra","Andorra","",2020-02-04,42.5063,1.5218,0,0,0
"255","Andorra","Andorra","",2020-02-05,42.5063,1.5218,0,0,0
"256","Andorra","Andorra","",2020-02-06,42.5063,1.5218,0,0,0
"257","Andorra","Andorra","",2020-02-07,42.5063,1.5218,0,0,0
"258","Andorra","Andorra","",2020-02-08,42.5063,1.5218,0,0,0
"259","Andorra","Andorra","",2020-02-09,42.5063,1.5218,0,0,0
"260","Andorra","Andorra","",2020-02-10,42.5063,1.5218,0,0,0
"261","Andorra","Andorra","",2020-02-11,42.5063,1.5218,0,0,0
"262","Andorra","Andorra","",2020-02-12,42.5063,1.5218,0,0,0
"263","Andorra","Andorra","",2020-02-13,42.5063,1.5218,0,0,0
"264","Andorra","Andorra","",2020-02-14,42.5063,1.5218,0,0,0
"265","Andorra","Andorra","",2020-02-15,42.5063,1.5218,0,0,0
"266","Andorra","Andorra","",2020-02-16,42.5063,1.5218,0,0,0
"267","Andorra","Andorra","",2020-02-17,42.5063,1.5218,0,0,0
"268","Andorra","Andorra","",2020-02-18,42.5063,1.5218,0,0,0
"269","Andorra","Andorra","",2020-02-19,42.5063,1.5218,0,0,0
"270","Andorra","Andorra","",2020-02-20,42.5063,1.5218,0,0,0
"271","Andorra","Andorra","",2020-02-21,42.5063,1.5218,0,0,0
"272","Andorra","Andorra","",2020-02-22,42.5063,1.5218,0,0,0
"273","Andorra","Andorra","",2020-02-23,42.5063,1.5218,0,0,0
"274","Andorra","Andorra","",2020-02-24,42.5063,1.5218,0,0,0
"275","Andorra","Andorra","",2020-02-25,42.5063,1.5218,0,0,0
"276","Andorra","Andorra","",2020-02-26,42.5063,1.5218,0,0,0
"277","Andorra","Andorra","",2020-02-27,42.5063,1.5218,0,0,0
"278","Andorra","Andorra","",2020-02-28,42.5063,1.5218,0,0,0
"279","Andorra","Andorra","",2020-02-29,42.5063,1.5218,0,0,0
"280","Andorra","Andorra","",2020-03-01,42.5063,1.5218,0,0,0
"281","Andorra","Andorra","",2020-03-02,42.5063,1.5218,1,0,0
"282","Andorra","Andorra","",2020-03-03,42.5063,1.5218,1,0,0
"283","Andorra","Andorra","",2020-03-04,42.5063,1.5218,1,0,0
"284","Andorra","Andorra","",2020-03-05,42.5063,1.5218,1,0,0
"285","Andorra","Andorra","",2020-03-06,42.5063,1.5218,1,0,0
"286","Andorra","Andorra","",2020-03-07,42.5063,1.5218,1,0,0
"287","Andorra","Andorra","",2020-03-08,42.5063,1.5218,1,0,0
"288","Andorra","Andorra","",2020-03-09,42.5063,1.5218,1,0,0
"289","Andorra","Andorra","",2020-03-10,42.5063,1.5218,1,0,0
"290","Andorra","Andorra","",2020-03-11,42.5063,1.5218,1,0,0
"291","Andorra","Andorra","",2020-03-12,42.5063,1.5218,1,1,0
"292","Andorra","Andorra","",2020-03-13,42.5063,1.5218,1,0,0
"293","Andorra","Andorra","",2020-03-14,42.5063,1.5218,1,1,0
"294","Andorra","Andorra","",2020-03-15,42.5063,1.5218,1,1,0
"295","Andorra","Andorra","",2020-03-16,42.5063,1.5218,2,1,0
"296","Andorra","Andorra","",2020-03-17,42.5063,1.5218,39,1,0
"297","Andorra","Andorra","",2020-03-18,42.5063,1.5218,39,1,0
"298","Andorra","Andorra","",2020-03-19,42.5063,1.5218,53,1,0
"299","Andorra","Andorra","",2020-03-20,42.5063,1.5218,75,1,0
"300","Andorra","Andorra","",2020-03-21,42.5063,1.5218,88,1,0
"301","Andorra","Andorra","",2020-03-22,42.5063,1.5218,113,1,1
"302","Andorra","Andorra","",2020-03-23,42.5063,1.5218,133,1,1
"303","Andorra","Andorra","",2020-03-24,42.5063,1.5218,164,1,1
"304","Andorra","Andorra","",2020-03-25,42.5063,1.5218,188,1,1
"305","Andorra","Andorra","",2020-03-26,42.5063,1.5218,224,1,3
"306","Andorra","Andorra","",2020-03-27,42.5063,1.5218,267,1,3
"307","Andorra","Andorra","",2020-03-28,42.5063,1.5218,308,1,3
"308","Andorra","Andorra","",2020-03-29,42.5063,1.5218,334,1,6
"309","Andorra","Andorra","",2020-03-30,42.5063,1.5218,370,10,8
"310","Andorra","Andorra","",2020-03-31,42.5063,1.5218,376,10,12
"311","Andorra","Andorra","",2020-04-01,42.5063,1.5218,390,10,14
"312","Andorra","Andorra","",2020-04-02,42.5063,1.5218,428,10,15
"313","Andorra","Andorra","",2020-04-03,42.5063,1.5218,439,16,16
"314","Andorra","Andorra","",2020-04-04,42.5063,1.5218,466,21,17
"315","Andorra","Andorra","",2020-04-05,42.5063,1.5218,501,26,18
"316","Andorra","Andorra","",2020-04-06,42.5063,1.5218,525,31,21
"317","Andorra","Andorra","",2020-04-07,42.5063,1.5218,545,39,22
"318","Andorra","Andorra","",2020-04-08,42.5063,1.5218,564,52,23
"319","Andorra","Andorra","",2020-04-09,42.5063,1.5218,583,58,25
"320","Andorra","Andorra","",2020-04-10,42.5063,1.5218,601,71,26
"321","Angola","Angola","",2020-01-22,-11.2027,17.8739,0,0,0
"322","Angola","Angola","",2020-01-23,-11.2027,17.8739,0,0,0
"323","Angola","Angola","",2020-01-24,-11.2027,17.8739,0,0,0
"324","Angola","Angola","",2020-01-25,-11.2027,17.8739,0,0,0
"325","Angola","Angola","",2020-01-26,-11.2027,17.8739,0,0,0
"326","Angola","Angola","",2020-01-27,-11.2027,17.8739,0,0,0
"327","Angola","Angola","",2020-01-28,-11.2027,17.8739,0,0,0
"328","Angola","Angola","",2020-01-29,-11.2027,17.8739,0,0,0
"329","Angola","Angola","",2020-01-30,-11.2027,17.8739,0,0,0
"330","Angola","Angola","",2020-01-31,-11.2027,17.8739,0,0,0
"331","Angola","Angola","",2020-02-01,-11.2027,17.8739,0,0,0
"332","Angola","Angola","",2020-02-02,-11.2027,17.8739,0,0,0
"333","Angola","Angola","",2020-02-03,-11.2027,17.8739,0,0,0
"334","Angola","Angola","",2020-02-04,-11.2027,17.8739,0,0,0
"335","Angola","Angola","",2020-02-05,-11.2027,17.8739,0,0,0
"336","Angola","Angola","",2020-02-06,-11.2027,17.8739,0,0,0
"337","Angola","Angola","",2020-02-07,-11.2027,17.8739,0,0,0
"338","Angola","Angola","",2020-02-08,-11.2027,17.8739,0,0,0
"339","Angola","Angola","",2020-02-09,-11.2027,17.8739,0,0,0
"340","Angola","Angola","",2020-02-10,-11.2027,17.8739,0,0,0
"341","Angola","Angola","",2020-02-11,-11.2027,17.8739,0,0,0
"342","Angola","Angola","",2020-02-12,-11.2027,17.8739,0,0,0
"343","Angola","Angola","",2020-02-13,-11.2027,17.8739,0,0,0
"344","Angola","Angola","",2020-02-14,-11.2027,17.8739,0,0,0
"345","Angola","Angola","",2020-02-15,-11.2027,17.8739,0,0,0
"346","Angola","Angola","",2020-02-16,-11.2027,17.8739,0,0,0
"347","Angola","Angola","",2020-02-17,-11.2027,17.8739,0,0,0
"348","Angola","Angola","",2020-02-18,-11.2027,17.8739,0,0,0
"349","Angola","Angola","",2020-02-19,-11.2027,17.8739,0,0,0
"350","Angola","Angola","",2020-02-20,-11.2027,17.8739,0,0,0
"351","Angola","Angola","",2020-02-21,-11.2027,17.8739,0,0,0
"352","Angola","Angola","",2020-02-22,-11.2027,17.8739,0,0,0
"353","Angola","Angola","",2020-02-23,-11.2027,17.8739,0,0,0
"354","Angola","Angola","",2020-02-24,-11.2027,17.8739,0,0,0
"355","Angola","Angola","",2020-02-25,-11.2027,17.8739,0,0,0
"356","Angola","Angola","",2020-02-26,-11.2027,17.8739,0,0,0
"357","Angola","Angola","",2020-02-27,-11.2027,17.8739,0,0,0
"358","Angola","Angola","",2020-02-28,-11.2027,17.8739,0,0,0
"359","Angola","Angola","",2020-02-29,-11.2027,17.8739,0,0,0
"360","Angola","Angola","",2020-03-01,-11.2027,17.8739,0,0,0
"361","Angola","Angola","",2020-03-02,-11.2027,17.8739,0,0,0
"362","Angola","Angola","",2020-03-03,-11.2027,17.8739,0,0,0
"363","Angola","Angola","",2020-03-04,-11.2027,17.8739,0,0,0
"364","Angola","Angola","",2020-03-05,-11.2027,17.8739,0,0,0
"365","Angola","Angola","",2020-03-06,-11.2027,17.8739,0,0,0
"366","Angola","Angola","",2020-03-07,-11.2027,17.8739,0,0,0
"367","Angola","Angola","",2020-03-08,-11.2027,17.8739,0,0,0
"368","Angola","Angola","",2020-03-09,-11.2027,17.8739,0,0,0
"369","Angola","Angola","",2020-03-10,-11.2027,17.8739,0,0,0
"370","Angola","Angola","",2020-03-11,-11.2027,17.8739,0,0,0
"371","Angola","Angola","",2020-03-12,-11.2027,17.8739,0,0,0
"372","Angola","Angola","",2020-03-13,-11.2027,17.8739,0,0,0
"373","Angola","Angola","",2020-03-14,-11.2027,17.8739,0,0,0
"374","Angola","Angola","",2020-03-15,-11.2027,17.8739,0,0,0
"375","Angola","Angola","",2020-03-16,-11.2027,17.8739,0,0,0
"376","Angola","Angola","",2020-03-17,-11.2027,17.8739,0,0,0
"377","Angola","Angola","",2020-03-18,-11.2027,17.8739,0,0,0
"378","Angola","Angola","",2020-03-19,-11.2027,17.8739,0,0,0
"379","Angola","Angola","",2020-03-20,-11.2027,17.8739,1,0,0
"380","Angola","Angola","",2020-03-21,-11.2027,17.8739,2,0,0
"381","Angola","Angola","",2020-03-22,-11.2027,17.8739,2,0,0
"382","Angola","Angola","",2020-03-23,-11.2027,17.8739,3,0,0
"383","Angola","Angola","",2020-03-24,-11.2027,17.8739,3,0,0
"384","Angola","Angola","",2020-03-25,-11.2027,17.8739,3,0,0
"385","Angola","Angola","",2020-03-26,-11.2027,17.8739,4,0,0
"386","Angola","Angola","",2020-03-27,-11.2027,17.8739,4,0,0
